"","subject","block","trial","first_trial_in_block","choice1","state","state_prob","choice2","expval_ch","expval_unch","reward"
"arm_293",1,4,33,0,2,1,0.3,2,0.551625100682939,0.648482011979836,1
"arm_294",1,4,34,0,1,1,0.7,2,0.561176433457249,0.662731200235474,1
"arm_447",1,4,35,0,2,2,0.7,2,0.283146868030215,0.49504557024469,0
"arm_391",1,4,36,0,1,2,0.3,1,0.520641167340943,0.268955211686558,0
"arm_448",1,4,37,0,1,2,0.3,2,0.284821561770238,0.547445725231825,1
"arm_295",1,4,38,0,1,1,0.7,2,0.518649866518096,0.643856875378733,0
"arm_1101",1,4,39,0,1,1,0.7,1,0.674341978811434,0.516508412594547,1
"arm_1102",1,4,40,0,1,1,0.7,1,0.681064123332211,0.515286682063884,1
"arm_449",1,4,41,0,2,2,0.7,2,0.259821428014149,0.572909309069035,0
"arm_1103",1,4,42,0,2,1,0.3,1,0.667996185219363,0.488988796462335,1
"arm_392",1,4,43,0,2,2,0.7,1,0.569239123149965,0.219057432910993,1
"arm_1104",1,4,44,0,1,1,0.7,1,0.633725809785207,0.470910227978047,1
"arm_1105",1,4,45,0,2,1,0.3,1,0.618451379737479,0.472334489199681,0
"arm_1106",1,4,46,0,2,1,0.3,1,0.626297948471847,0.49064230429065,0
"arm_1107",1,4,47,0,1,1,0.7,1,0.629214590513623,0.477188400757121,0
"arm_1108",1,4,48,0,1,1,0.7,1,0.597360728511674,0.486574400324961,1
"arm_393",1,4,49,0,2,2,0.7,1,0.5655349938533,0.334622715291295,1
"arm_450",1,4,50,0,2,2,0.7,2,0.311810287868049,0.591028047001584,0
"arm_451",1,4,51,0,1,2,0.3,2,0.301271438962574,0.582422636235331,0
"arm_394",1,4,52,0,2,2,0.7,1,0.58453175720909,0.275758544005599,1
"arm_1109",1,4,53,0,1,1,0.7,1,0.587009394355134,0.40644003838258,0
"arm_296",1,4,54,0,1,1,0.7,2,0.445695342213608,0.603937210373284,0
"arm_395",1,4,55,0,2,2,0.7,1,0.626489453518167,0.291588447340459,1
"arm_297",1,4,56,0,2,1,0.3,2,0.415673020951986,0.626586556870599,0
"arm_1110",1,4,57,0,2,1,0.3,1,0.624813840828974,0.39908823711898,0
"arm_1111",1,4,58,0,1,1,0.7,1,0.618140754114902,0.394823609830995,1
"arm_396",1,4,59,0,2,2,0.7,1,0.644099837235957,0.222323304140197,1
"arm_1112",1,4,60,0,1,1,0.7,1,0.60606923673499,0.401435473492143,1
"arm_1113",1,4,61,0,1,1,0.7,1,0.607157352114861,0.392820617118909,0
"arm_397",1,4,62,0,1,2,0.3,1,0.595662951112278,0.198899953975849,0
"arm_298",1,4,63,0,1,1,0.7,2,0.431550101628404,0.582803326667735,1
"arm_299",1,4,64,0,1,1,0.7,2,0.398727776681708,0.558843522029535,0
"arm_1114",1,4,65,0,1,1,0.7,1,0.604155795805516,0.390300433363005,0
"arm_452",1,4,66,0,2,2,0.7,2,0.224399963719153,0.598889138547282,1
"arm_398",1,4,67,0,1,2,0.3,1,0.655998245610204,0.182139605628007,1
"arm_399",1,4,68,0,2,2,0.7,1,0.666441497915453,0.17450773185385,1
"arm_2100",1,4,69,0,2,1,0.3,2,0.444121376733888,0.562241433524815,0
"arm_3100",1,4,70,0,2,2,0.7,1,0.701342152639575,0.177455417945947,1
"arm_1115",1,4,71,0,2,1,0.3,1,0.6062417821823,0.455011645361109,1
"arm_2101",1,4,72,0,1,1,0.7,2,0.48968360216275,0.593705025023944,0
"arm_1116",1,4,73,0,1,1,0.7,1,0.559191711089424,0.497606202533868,0
"arm_2102",1,4,74,0,1,1,0.7,2,0.465060396794738,0.556020074328776,0
"arm_3101",1,4,75,0,2,2,0.7,1,0.76444534415111,0.226007644960647,1
"arm_1117",1,4,76,0,2,1,0.3,1,0.550610333061872,0.459982776908491,1
"arm_3102",1,4,77,0,2,2,0.7,1,0.793022642358276,0.207855636876204,0
"arm_1118",1,4,78,0,1,1,0.7,1,0.57289530774135,0.463160061049826,1
"arm_3103",1,4,79,0,2,2,0.7,1,0.825790825022614,0.166688157127413,1
"arm_2103",1,4,80,0,1,1,0.7,2,0.493498197165082,0.597049128203239,1
"arm_1119",1,4,81,0,1,1,0.7,1,0.551105975526399,0.470139990465562,1
"arm_1120",1,4,82,0,2,1,0.3,1,0.571864122650255,0.45094095578476,0
"arm_2104",1,4,83,0,1,1,0.7,2,0.44168209745729,0.586658090968746,1
"arm_2105",1,4,84,0,1,1,0.7,2,0.473761101485774,0.582445678244865,0
"arm_2106",1,4,85,0,2,1,0.3,2,0.44391833152023,0.584303509416435,0
"arm_1121",1,4,86,0,2,1,0.3,1,0.588409998646484,0.42941952312394,0
"arm_1122",1,4,87,0,1,1,0.7,1,0.55932739252903,0.434035577412757,1
"arm_2107",1,4,88,0,1,1,0.7,2,0.42764130280086,0.580512804310192,0
"arm_3104",1,4,89,0,2,2,0.7,1,0.85,0.163949039542318,0
"arm_1123",1,4,90,0,1,1,0.7,1,0.599639142927417,0.39411194616297,1
"arm_453",1,4,91,0,1,2,0.3,2,0.178253240233135,0.85,0
"arm_1124",1,4,92,0,1,1,0.7,1,0.549569406638358,0.389121541594598,0
"arm_3105",1,4,93,0,2,2,0.7,1,0.85,0.159234591448223,1
"arm_3106",1,4,94,0,1,2,0.3,1,0.840235769775585,0.187743529932193,1
"arm_3107",1,4,95,0,2,2,0.7,1,0.828562218906123,0.189087565874192,0
"arm_3108",1,4,96,0,2,2,0.7,1,0.827443057704338,0.174377314154653,1
"arm_3109",1,4,97,0,1,2,0.3,1,0.8014420598524,0.187684930957598,1
"arm_3110",1,4,98,0,2,2,0.7,1,0.835711234490766,0.196114610325527,1
"arm_3111",1,4,99,0,2,2,0.7,1,0.844824755131694,0.203705594942418,0
"arm_2108",1,4,100,0,2,1,0.3,2,0.387918987828331,0.55381722263349,1
"arm_2109",1,5,1,1,1,1,0.7,2,0.811014193249866,0.626039236597717,1
"arm_2110",1,5,2,0,1,1,0.7,2,0.804461970331308,0.624409381985164,1
"arm_2111",1,5,3,0,1,1,0.7,2,0.811280700208005,0.602428398847714,1
"arm_3112",1,5,4,0,1,2,0.3,1,0.410631662928431,0.342367099595501,0
"arm_1125",1,5,5,0,2,1,0.3,1,0.582145124933427,0.799131942500928,1
"arm_3113",1,5,6,0,2,2,0.7,1,0.375894101734443,0.309348598092219,1
"arm_2112",1,5,7,0,1,1,0.7,2,0.818850807974047,0.589488780371541,1
"arm_2113",1,5,8,0,1,1,0.7,2,0.827551180887493,0.578427617487159,1
"arm_1126",1,5,9,0,1,1,0.7,1,0.540744303473394,0.803754707561172,1
"arm_1127",1,5,10,0,1,1,0.7,1,0.579876587932845,0.797762911603807,0
"arm_2114",1,5,11,0,1,1,0.7,2,0.778245693166322,0.567471580194261,1
"arm_454",1,5,12,0,2,2,0.7,2,0.313269202309019,0.442750046722211,0
"arm_3114",1,5,13,0,2,2,0.7,1,0.46744569729546,0.302848405643044,1
"arm_2115",1,5,14,0,2,1,0.3,2,0.745579561371122,0.579323868220935,0
"arm_3115",1,5,15,0,1,2,0.3,1,0.500884994909805,0.263562968720919,1
"arm_1128",1,5,16,0,2,1,0.3,1,0.570327247083237,0.77164651372646,0
"arm_455",1,5,17,0,2,2,0.7,2,0.271649536770647,0.500425664111932,0
"arm_1129",1,5,18,0,2,1,0.3,1,0.616875561864938,0.746856055666699,1
"arm_3116",1,5,19,0,2,2,0.7,1,0.507577327505425,0.260993357913743,0
"arm_1130",1,5,20,0,1,1,0.7,1,0.613943950840296,0.75523599543542,1
"arm_3117",1,5,21,0,1,2,0.3,1,0.543455064316593,0.25269953227223,0
"arm_2116",1,5,22,0,1,1,0.7,2,0.749569717624699,0.622777157845062,1
"arm_1131",1,5,23,0,1,1,0.7,1,0.650138189106422,0.718995046563517,1
"arm_456",1,5,24,0,1,2,0.3,2,0.262311750653756,0.582840890397105,1
"arm_2117",1,5,25,0,1,1,0.7,2,0.734841743896745,0.66027488101883,1
"arm_3118",1,5,26,0,1,2,0.3,1,0.582885745864753,0.251344700204939,1
"arm_2118",1,5,27,0,2,1,0.3,2,0.683780403424127,0.623579413044209,1
"arm_2119",1,5,28,0,1,1,0.7,2,0.642309745710338,0.654171496103575,1
"arm_2120",1,5,29,0,1,1,0.7,2,0.62236678246357,0.651973781103356,1
"arm_2121",1,5,30,0,1,1,0.7,2,0.612519104370519,0.66006861150163,0
"arm_3119",1,5,31,0,2,2,0.7,1,0.57187197558135,0.276152179295978,0
"arm_457",1,5,32,0,1,2,0.3,2,0.29253232122368,0.564973039519105,0
"arm_1132",1,5,33,0,1,1,0.7,1,0.648482011979836,0.551625100682939,0
"arm_2122",1,5,34,0,1,1,0.7,2,0.561176433457249,0.662731200235474,1
"arm_1133",1,5,35,0,1,1,0.7,1,0.665810342325997,0.528646275058663,1
"arm_2123",1,5,36,0,1,1,0.7,2,0.5428046935304,0.661218235010881,1
"arm_458",1,5,37,0,2,2,0.7,2,0.284821561770238,0.547445725231825,1
"arm_3120",1,5,38,0,1,2,0.3,1,0.555164032407605,0.280791283913213,1
"arm_3121",1,5,39,0,2,2,0.7,1,0.542290297471862,0.25404372614699,0
"arm_2124",1,5,40,0,1,1,0.7,2,0.515286682063884,0.681064123332211,0
"arm_1134",1,5,41,0,1,1,0.7,1,0.697582853388659,0.522397415960476,1
"arm_1135",1,5,42,0,1,1,0.7,1,0.667996185219363,0.488988796462335,0
"arm_2125",1,5,43,0,1,1,0.7,2,0.504554861149146,0.652097468246687,0
"arm_2126",1,5,44,0,1,1,0.7,2,0.470910227978047,0.633725809785207,1
"arm_459",1,5,45,0,2,2,0.7,2,0.258001504576488,0.52701666742581,0
"arm_1136",1,5,46,0,1,1,0.7,1,0.626297948471847,0.49064230429065,0
"arm_460",1,5,47,0,2,2,0.7,2,0.31226312581309,0.56455767261344,0
"arm_2127",1,5,48,0,1,1,0.7,2,0.486574400324961,0.597360728511674,0
"arm_3122",1,5,49,0,1,2,0.3,1,0.5655349938533,0.334622715291295,1
"arm_1137",1,5,50,0,2,1,0.3,1,0.614935756626298,0.463899976693743,1
"arm_2128",1,5,51,0,2,1,0.3,2,0.42523968295366,0.588785451192878,1
"arm_3123",1,5,52,0,1,2,0.3,1,0.58453175720909,0.275758544005599,0
"arm_2129",1,5,53,0,2,1,0.3,2,0.40644003838258,0.587009394355134,0
"arm_2130",1,5,54,0,2,1,0.3,2,0.445695342213608,0.603937210373284,0
"arm_3124",1,5,55,0,1,2,0.3,1,0.626489453518167,0.291588447340459,1
"arm_2131",1,5,56,0,1,1,0.7,2,0.415673020951986,0.626586556870599,1
"arm_2132",1,5,57,0,1,1,0.7,2,0.39908823711898,0.624813840828974,1
"arm_1138",1,5,58,0,1,1,0.7,1,0.618140754114902,0.394823609830995,0
"arm_461",1,5,59,0,2,2,0.7,2,0.222323304140197,0.644099837235957,0
"arm_2133",1,5,60,0,2,1,0.3,2,0.401435473492143,0.60606923673499,0
"arm_3125",1,5,61,0,2,2,0.7,1,0.593245294962244,0.199996660115835,1
"arm_3126",1,5,62,0,1,2,0.3,1,0.595662951112278,0.198899953975849,0
"arm_462",1,5,63,0,1,2,0.3,2,0.19441959196696,0.595323940203628,0
"arm_463",1,5,64,0,2,2,0.7,2,0.212375929450216,0.593619283788478,0
"arm_2134",1,5,65,0,2,1,0.3,2,0.390300433363005,0.604155795805516,0
"arm_1139",1,5,66,0,1,1,0.7,1,0.603497300659086,0.377520834248303,0
"arm_2135",1,5,67,0,2,1,0.3,2,0.405631092053974,0.58824028580019,1
"arm_2136",1,5,68,0,1,1,0.7,2,0.416683353245038,0.565599832854459,1
"arm_2137",1,5,69,0,1,1,0.7,2,0.444121376733888,0.562241433524815,1
"arm_1140",1,5,70,0,2,1,0.3,1,0.586682441237871,0.460110933318262,1
"arm_3127",1,5,71,0,1,2,0.3,1,0.718283744951783,0.203220936079591,1
"arm_2138",1,5,72,0,1,1,0.7,2,0.48968360216275,0.593705025023944,0
"arm_3128",1,5,73,0,2,2,0.7,1,0.735005071066063,0.195394622037204,0
"arm_2139",1,5,74,0,1,1,0.7,2,0.465060396794738,0.556020074328776,1
"arm_2140",1,5,75,0,1,1,0.7,2,0.467101250740509,0.56095280883118,1
"arm_2141",1,5,76,0,1,1,0.7,2,0.459982776908491,0.550610333061872,0
"arm_464",1,5,77,0,1,2,0.3,2,0.207855636876204,0.793022642358276,0
"arm_2142",1,5,78,0,1,1,0.7,2,0.463160061049826,0.57289530774135,0
"arm_2143",1,5,79,0,1,1,0.7,2,0.486731667117929,0.569240764196709,1
"arm_2144",1,5,80,0,1,1,0.7,2,0.493498197165082,0.597049128203239,0
"arm_3129",1,5,81,0,1,2,0.3,1,0.841123771905166,0.180924537517826,1
"arm_2145",1,5,82,0,2,1,0.3,2,0.45094095578476,0.571864122650255,1
"arm_1141",1,5,83,0,1,1,0.7,1,0.586658090968746,0.44168209745729,1
"arm_3130",1,5,84,0,1,2,0.3,1,0.830603184479641,0.188297474052364,1
"arm_3131",1,5,85,0,2,2,0.7,1,0.834067775798374,0.1738260616548,1
"arm_2146",1,5,86,0,1,1,0.7,2,0.42941952312394,0.588409998646484,1
"arm_2147",1,5,87,0,2,1,0.3,2,0.434035577412757,0.55932739252903,1
"arm_1142",1,5,88,0,1,1,0.7,1,0.580512804310192,0.42764130280086,0
"arm_3132",1,5,89,0,2,2,0.7,1,0.85,0.163949039542318,1
"arm_2148",1,5,90,0,2,1,0.3,2,0.39411194616297,0.599639142927417,1
"arm_3133",1,5,91,0,1,2,0.3,1,0.85,0.178253240233135,1
"arm_3134",1,5,92,0,2,2,0.7,1,0.85,0.1683518580588,1
"arm_2149",1,5,93,0,1,1,0.7,2,0.373370739111337,0.538443285641434,0
"arm_1143",1,5,94,0,2,1,0.3,1,0.539907334449775,0.397311555216823,1
"arm_2150",1,5,95,0,1,1,0.7,2,0.392621344284763,0.516795752822834,0
"arm_1144",1,5,96,0,1,1,0.7,1,0.553161653504878,0.374030433555901,1
"arm_3135",1,5,97,0,2,2,0.7,1,0.8014420598524,0.187684930957598,0
"arm_3136",1,5,98,0,2,2,0.7,1,0.835711234490766,0.196114610325527,0
"arm_1145",1,5,99,0,2,1,0.3,1,0.561131779871105,0.354584782244338,1
"arm_465",1,5,100,0,1,2,0.3,2,0.180929001556825,0.816353768765892,0
"arm_3137",1,6,1,1,2,2,0.7,1,0.371202830411494,0.356324325990863,0
"arm_1146",1,6,2,0,1,1,0.7,1,0.624409381985164,0.804461970331308,1
"arm_3138",1,6,3,0,2,2,0.7,1,0.389934703139593,0.362838839076836,0
"arm_1147",1,6,4,0,1,1,0.7,1,0.592173198184266,0.811661810218357,0
"arm_466",1,6,5,0,2,2,0.7,2,0.317687307591129,0.38441769603747,1
"arm_1148",1,6,6,0,2,1,0.3,1,0.591700678541625,0.821570245870518,0
"arm_1149",1,6,7,0,1,1,0.7,1,0.589488780371541,0.818850807974047,0
"arm_2151",1,6,8,0,2,1,0.3,2,0.827551180887493,0.578427617487159,1
"arm_467",1,6,9,0,2,2,0.7,2,0.339469743489062,0.362231950177925,1
"arm_468",1,6,10,0,2,2,0.7,2,0.334832779556856,0.385051807083754,0
"arm_3139",1,6,11,0,1,2,0.3,1,0.408848966567279,0.350291666995795,1
"arm_3140",1,6,12,0,2,2,0.7,1,0.442750046722211,0.313269202309019,0
"arm_469",1,6,13,0,2,2,0.7,2,0.302848405643044,0.46744569729546,0
"arm_3141",1,6,14,0,1,2,0.3,1,0.489881908989283,0.274611073356234,1
"arm_1150",1,6,15,0,1,1,0.7,1,0.563849538367637,0.764663575672768,1
"arm_1151",1,6,16,0,1,1,0.7,1,0.570327247083237,0.77164651372646,1
"arm_1152",1,6,17,0,1,1,0.7,1,0.555444541623418,0.750279453965711,1
"arm_1153",1,6,18,0,1,1,0.7,1,0.616875561864938,0.746856055666699,1
"arm_470",1,6,19,0,1,2,0.3,2,0.260993357913743,0.507577327505425,0
"arm_3142",1,6,20,0,2,2,0.7,1,0.51817404012025,0.262166623081047,1
"arm_1154",1,6,21,0,2,1,0.3,1,0.615530882137599,0.750851133509031,0
"arm_3143",1,6,22,0,2,2,0.7,1,0.537953295598998,0.262461211044063,1
"arm_2152",1,6,23,0,1,1,0.7,2,0.718995046563517,0.650138189106422,1
"arm_2153",1,6,24,0,1,1,0.7,2,0.718239281754338,0.679088760987804,0
"arm_1155",1,6,25,0,1,1,0.7,1,0.66027488101883,0.734841743896745,0
"arm_3144",1,6,26,0,2,2,0.7,1,0.582885745864753,0.251344700204939,1
"arm_2154",1,6,27,0,2,1,0.3,2,0.683780403424127,0.623579413044209,0
"arm_3145",1,6,28,0,1,2,0.3,1,0.550546654732115,0.259795029593619,0
"arm_1156",1,6,29,0,2,1,0.3,1,0.651973781103356,0.62236678246357,1
"arm_471",1,6,30,0,2,2,0.7,2,0.248767837141352,0.552203048530623,0
"arm_1157",1,6,31,0,1,1,0.7,1,0.653185413551313,0.577768432704832,1
"arm_2155",1,6,32,0,1,1,0.7,2,0.569323444055443,0.684716796887437,0
"arm_2156",1,6,33,0,1,1,0.7,2,0.551625100682939,0.648482011979836,0
"arm_472",1,6,34,0,2,2,0.7,2,0.292696272473879,0.521384043647176,0
"arm_3146",1,6,35,0,1,2,0.3,1,0.49504557024469,0.283146868030215,1
"arm_1158",1,6,36,0,1,1,0.7,1,0.661218235010881,0.5428046935304,0
"arm_3147",1,6,37,0,2,2,0.7,1,0.547445725231825,0.284821561770238,0
"arm_1159",1,6,38,0,1,1,0.7,1,0.643856875378733,0.518649866518096,1
"arm_3148",1,6,39,0,2,2,0.7,1,0.542290297471862,0.25404372614699,1
"arm_1160",1,6,40,0,1,1,0.7,1,0.681064123332211,0.515286682063884,1
"arm_1161",1,6,41,0,2,1,0.3,1,0.697582853388659,0.522397415960476,0
"arm_1162",1,6,42,0,2,1,0.3,1,0.667996185219363,0.488988796462335,0
"arm_2157",1,6,43,0,1,1,0.7,2,0.504554861149146,0.652097468246687,0
"arm_3149",1,6,44,0,2,2,0.7,1,0.525560308972457,0.245211470140452,0
"arm_1163",1,6,45,0,1,1,0.7,1,0.618451379737479,0.472334489199681,0
"arm_2158",1,6,46,0,1,1,0.7,2,0.49064230429065,0.626297948471847,0
"arm_2159",1,6,47,0,2,1,0.3,2,0.477188400757121,0.629214590513623,0
"arm_2160",1,6,48,0,1,1,0.7,2,0.486574400324961,0.597360728511674,1
"arm_3150",1,6,49,0,2,2,0.7,1,0.5655349938533,0.334622715291295,0
"arm_2161",1,6,50,0,1,1,0.7,2,0.463899976693743,0.614935756626298,1
"arm_473",1,6,51,0,2,2,0.7,2,0.301271438962574,0.582422636235331,0
"arm_2162",1,6,52,0,1,1,0.7,2,0.421142862539474,0.596002223916637,0
"arm_1164",1,6,53,0,1,1,0.7,1,0.587009394355134,0.40644003838258,1
"arm_2163",1,6,54,0,2,1,0.3,2,0.445695342213608,0.603937210373284,0
"arm_1165",1,6,55,0,1,1,0.7,1,0.610811582949799,0.448792050824595,1
"arm_1166",1,6,56,0,1,1,0.7,1,0.626586556870599,0.415673020951986,1
"arm_3151",1,6,57,0,1,2,0.3,1,0.616899872124751,0.210112521588993,1
"arm_3152",1,6,58,0,1,2,0.3,1,0.625209105752999,0.232481919732966,0
"arm_3153",1,6,59,0,2,2,0.7,1,0.644099837235957,0.222323304140197,1
"arm_2164",1,6,60,0,1,1,0.7,2,0.401435473492143,0.60606923673499,1
"arm_1167",1,6,61,0,1,1,0.7,1,0.607157352114861,0.392820617118909,1
"arm_1168",1,6,62,0,2,1,0.3,1,0.593187040979918,0.417522381996992,0
"arm_1169",1,6,63,0,1,1,0.7,1,0.582803326667735,0.431550101628404,0
"arm_3154",1,6,64,0,2,2,0.7,1,0.593619283788478,0.212375929450216,0
"arm_2165",1,6,65,0,2,1,0.3,2,0.390300433363005,0.604155795805516,0
"arm_474",1,6,66,0,2,2,0.7,2,0.224399963719153,0.598889138547282,1
"arm_3155",1,6,67,0,2,2,0.7,1,0.655998245610204,0.182139605628007,0
"arm_475",1,6,68,0,1,2,0.3,2,0.17450773185385,0.666441497915453,0
"arm_476",1,6,69,0,1,2,0.3,2,0.172447914954193,0.667672511509584,0
"arm_477",1,6,70,0,1,2,0.3,2,0.177455417945947,0.701342152639575,1
"arm_478",1,6,71,0,2,2,0.7,2,0.203220936079591,0.718283744951783,0
"arm_3156",1,6,72,0,1,2,0.3,1,0.74387997341321,0.17614390677794,1
"arm_1170",1,6,73,0,2,1,0.3,1,0.559191711089424,0.497606202533868,1
"arm_2166",1,6,74,0,1,1,0.7,2,0.465060396794738,0.556020074328776,1
"arm_479",1,6,75,0,2,2,0.7,2,0.226007644960647,0.76444534415111,0
"arm_2167",1,6,76,0,2,1,0.3,2,0.459982776908491,0.550610333061872,1
"arm_480",1,6,77,0,2,2,0.7,2,0.207855636876204,0.793022642358276,0
"arm_1171",1,6,78,0,1,1,0.7,1,0.57289530774135,0.463160061049826,1
"arm_2168",1,6,79,0,1,1,0.7,2,0.486731667117929,0.569240764196709,0
"arm_1172",1,6,80,0,1,1,0.7,1,0.597049128203239,0.493498197165082,1
"arm_481",1,6,81,0,1,2,0.3,2,0.180924537517826,0.841123771905166,0
"arm_1173",1,6,82,0,1,1,0.7,1,0.571864122650255,0.45094095578476,1
"arm_2169",1,6,83,0,1,1,0.7,2,0.44168209745729,0.586658090968746,1
"arm_1174",1,6,84,0,1,1,0.7,1,0.582445678244865,0.473761101485774,0
"arm_3157",1,6,85,0,1,2,0.3,1,0.834067775798374,0.1738260616548,1
"arm_2170",1,6,86,0,1,1,0.7,2,0.42941952312394,0.588409998646484,0
"arm_3158",1,6,87,0,1,2,0.3,1,0.85,0.15,1
"arm_3159",1,6,88,0,1,2,0.3,1,0.830586006613192,0.15,1
"arm_3160",1,6,89,0,2,2,0.7,1,0.85,0.163949039542318,1
"arm_3161",1,6,90,0,1,2,0.3,1,0.85,0.159255995132723,1
"arm_3162",1,6,91,0,2,2,0.7,1,0.85,0.178253240233135,1
"arm_2171",1,6,92,0,1,1,0.7,2,0.389121541594598,0.549569406638358,0
"arm_2172",1,6,93,0,1,1,0.7,2,0.373370739111337,0.538443285641434,0
"arm_3163",1,6,94,0,1,2,0.3,1,0.840235769775585,0.187743529932193,1
"arm_1175",1,6,95,0,1,1,0.7,1,0.516795752822834,0.392621344284763,1
"arm_1176",1,6,96,0,2,1,0.3,1,0.553161653504878,0.374030433555901,0
"arm_2173",1,6,97,0,1,1,0.7,2,0.345566170630004,0.539632663184554,0
"arm_1177",1,6,98,0,2,1,0.3,1,0.583065452331366,0.326770909884117,0
"arm_3164",1,6,99,0,2,2,0.7,1,0.844824755131694,0.203705594942418,1
"arm_3165",1,6,100,0,2,2,0.7,1,0.816353768765892,0.180929001556825,0
"arm_482",1,7,1,1,1,2,0.3,2,0.356324325990863,0.371202830411494,0
"arm_3166",1,7,2,0,2,2,0.7,1,0.393090038562669,0.360735817219536,0
"arm_2174",1,7,3,0,1,1,0.7,2,0.811280700208005,0.602428398847714,0
"arm_1178",1,7,4,0,2,1,0.3,1,0.592173198184266,0.811661810218357,1
"arm_2175",1,7,5,0,1,1,0.7,2,0.799131942500928,0.582145124933427,1
"arm_2176",1,7,6,0,1,1,0.7,2,0.821570245870518,0.591700678541625,1
"arm_2177",1,7,7,0,1,1,0.7,2,0.818850807974047,0.589488780371541,0
"arm_1179",1,7,8,0,1,1,0.7,1,0.578427617487159,0.827551180887493,1
"arm_483",1,7,9,0,2,2,0.7,2,0.339469743489062,0.362231950177925,1
"arm_3167",1,7,10,0,2,2,0.7,1,0.385051807083754,0.334832779556856,0
"arm_2178",1,7,11,0,2,1,0.3,2,0.778245693166322,0.567471580194261,1
"arm_2179",1,7,12,0,1,1,0.7,2,0.754027669391511,0.548762002923857,1
"arm_3168",1,7,13,0,2,2,0.7,1,0.46744569729546,0.302848405643044,1
"arm_2180",1,7,14,0,1,1,0.7,2,0.745579561371122,0.579323868220935,1
"arm_484",1,7,15,0,1,2,0.3,2,0.263562968720919,0.500884994909805,0
"arm_3169",1,7,16,0,1,2,0.3,1,0.551144270835201,0.272034759437116,0
"arm_1180",1,7,17,0,1,1,0.7,1,0.555444541623418,0.750279453965711,1
"arm_485",1,7,18,0,2,2,0.7,2,0.264458105304841,0.512802455687581,0
"arm_2181",1,7,19,0,2,1,0.3,2,0.753361398992029,0.607310459185002,1
"arm_3170",1,7,20,0,1,2,0.3,1,0.51817404012025,0.262166623081047,0
"arm_3171",1,7,21,0,1,2,0.3,1,0.543455064316593,0.25269953227223,1
"arm_3172",1,7,22,0,2,2,0.7,1,0.537953295598998,0.262461211044063,1
"arm_486",1,7,23,0,2,2,0.7,2,0.268744532323196,0.570557381343741,0
"arm_1181",1,7,24,0,1,1,0.7,1,0.679088760987804,0.718239281754338,1
"arm_2182",1,7,25,0,2,1,0.3,2,0.734841743896745,0.66027488101883,1
"arm_1182",1,7,26,0,2,1,0.3,1,0.638767232594421,0.70665375976731,0
"arm_3173",1,7,27,0,2,2,0.7,1,0.568697733006492,0.233884436080586,0
"arm_3174",1,7,28,0,1,2,0.3,1,0.550546654732115,0.259795029593619,1
"arm_3175",1,7,29,0,2,2,0.7,1,0.539390854261002,0.246097771389972,0
"arm_2183",1,7,30,0,1,1,0.7,2,0.612519104370519,0.66006861150163,1
"arm_1183",1,7,31,0,1,1,0.7,1,0.653185413551313,0.577768432704832,1
"arm_2184",1,7,32,0,1,1,0.7,2,0.569323444055443,0.684716796887437,0
"arm_1184",1,7,33,0,1,1,0.7,1,0.648482011979836,0.551625100682939,0
"arm_487",1,7,34,0,2,2,0.7,2,0.292696272473879,0.521384043647176,0
"arm_2185",1,7,35,0,1,1,0.7,2,0.528646275058663,0.665810342325997,1
"arm_2186",1,7,36,0,1,1,0.7,2,0.5428046935304,0.661218235010881,1
"arm_3176",1,7,37,0,2,2,0.7,1,0.547445725231825,0.284821561770238,1
"arm_2187",1,7,38,0,1,1,0.7,2,0.518649866518096,0.643856875378733,0
"arm_488",1,7,39,0,2,2,0.7,2,0.25404372614699,0.542290297471862,0
"arm_3177",1,7,40,0,2,2,0.7,1,0.552292091349005,0.246779783252526,0
"arm_2188",1,7,41,0,1,1,0.7,2,0.522397415960476,0.697582853388659,1
"arm_1185",1,7,42,0,1,1,0.7,1,0.667996185219363,0.488988796462335,1
"arm_3178",1,7,43,0,1,2,0.3,1,0.569239123149965,0.219057432910993,0
"arm_1186",1,7,44,0,1,1,0.7,1,0.633725809785207,0.470910227978047,1
"arm_2189",1,7,45,0,1,1,0.7,2,0.472334489199681,0.618451379737479,0
"arm_3179",1,7,46,0,2,2,0.7,1,0.550337608999587,0.299663598417806,1
"arm_1187",1,7,47,0,2,1,0.3,1,0.629214590513623,0.477188400757121,1
"arm_1188",1,7,48,0,1,1,0.7,1,0.597360728511674,0.486574400324961,1
"arm_1189",1,7,49,0,2,1,0.3,1,0.625446650215277,0.488505604120136,1
"arm_3180",1,7,50,0,2,2,0.7,1,0.591028047001584,0.311810287868049,1
"arm_3181",1,7,51,0,2,2,0.7,1,0.582422636235331,0.301271438962574,1
"arm_3182",1,7,52,0,1,2,0.3,1,0.58453175720909,0.275758544005599,1
"arm_1190",1,7,53,0,2,1,0.3,1,0.587009394355134,0.40644003838258,1
"arm_2190",1,7,54,0,1,1,0.7,2,0.445695342213608,0.603937210373284,1
"arm_1191",1,7,55,0,1,1,0.7,1,0.610811582949799,0.448792050824595,0
"arm_3183",1,7,56,0,2,2,0.7,1,0.630909479085518,0.252856467252175,0
"arm_1192",1,7,57,0,1,1,0.7,1,0.624813840828974,0.39908823711898,1
"arm_2191",1,7,58,0,1,1,0.7,2,0.394823609830995,0.618140754114902,1
