"","subject","block","trial","first_trial_in_block","choice","selected_offer","unchosen","offer1","offer2","expval_ch","expval_unch","reward","1","2","arm_1","arm_2"
"624",5,3,6,0,2,1,1,1,2,0.728787434327224,0.500212242049474,1,0.5,0.994022625693879,0.500212242049474,0.728787434327224
"724",5,3,7,0,1,0,2,1,2,0.514170700053425,0.728138075199744,0,0.5,0.997533855373915,0.514170700053425,0.728138075199744
"824",5,3,8,0,2,1,1,1,2,0.7575124531106,0.530265559900194,1,0.206289961092029,0.997533855373915,0.530265559900194,0.7575124531106
"924",5,3,9,0,1,0,2,1,2,0.546649723625702,0.755244024671694,1,0.206289961092029,0.998982518242075,0.546649723625702,0.755244024671694
"1024",5,3,10,0,2,1,1,1,2,0.720605159385772,0.543693648357238,1,0.672531173910644,0.998982518242075,0.543693648357238,0.720605159385772
"1124",5,3,11,0,2,1,1,1,2,0.746263400972426,0.575734157010649,1,0.672531173910644,0.999580207455492,0.575734157010649,0.746263400972426
"1224",5,3,12,0,1,0,2,1,2,0.619951941626576,0.757667906637096,1,0.672531173910644,0.999826802024653,0.619951941626576,0.757667906637096
"1324",5,3,13,0,2,1,1,1,2,0.728304133917842,0.641441873971608,1,0.864892937214348,0.999826802024653,0.641441873971608,0.728304133917842
"1424",5,3,14,0,1,0,2,1,2,0.646385988334337,0.748873932879437,1,0.864892937214348,0.999928541992809,0.646385988334337,0.748873932879437
"1524",5,3,15,0,2,1,1,1,2,0.74193909760486,0.637671230132748,0,0.944257538549379,0.999928541992809,0.637671230132748,0.74193909760486
"1624",5,3,16,0,1,0,2,1,2,0.641504985457701,0.754676944541753,1,0.944257538549379,0.412550440045012,0.641504985457701,0.754676944541753
"1724",5,3,17,0,1,0,2,1,2,0.615470551511825,0.800061247146868,1,0.977001779592355,0.412550440045012,0.615470551511825,0.800061247146868
"1824",5,3,18,0,1,0,2,1,2,0.609274999888574,0.810385589663511,0,0.990511396013842,0.412550440045012,0.609274999888574,0.810385589663511
"1924",5,3,19,0,2,1,1,1,2,0.794164608190022,0.640552200960124,1,0.408665114689814,0.412550440045012,0.640552200960124,0.794164608190022
"2024",5,3,20,0,1,0,2,1,2,0.633106600038201,0.825570301576433,1,0.408665114689814,0.757630106266712,0.633106600038201,0.825570301576433
"2134",5,3,21,0,1,0,2,1,2,0.589216446380904,0.85,1,0.756027099034004,0.757630106266712,0.589216446380904,0.85
"2224",5,3,22,0,1,0,2,1,2,0.572569200377711,0.826931014389468,0,0.899341679504431,0.757630106266712,0.572569200377711,0.826931014389468
"2324",5,3,23,0,1,0,2,1,2,0.594965829953071,0.825692625665952,1,0.371050320146818,0.757630106266712,0.594965829953071,0.825692625665952
"2424",5,3,24,0,2,1,1,1,2,0.810271039870169,0.581476931771452,1,0.740507990028486,0.757630106266712,0.581476931771452,0.810271039870169
"2524",5,3,25,0,1,0,2,1,2,0.57548699369244,0.846934460633451,1,0.740507990028486,0.900003048103762,0.57548699369244,0.846934460633451
"2624",5,3,26,0,2,1,1,1,2,0.85,0.590465346292899,0,0.892938806718568,0.900003048103762,0.590465346292899,0.85
"2724",5,3,27,0,1,0,2,1,2,0.57321488085738,0.85,0,0.892938806718568,0.371323187552065,0.57321488085738,0.85
"2824",5,3,28,0,1,0,2,1,2,0.54184975810579,0.85,0,0.368408623391073,0.371323187552065,0.54184975810579,0.85
"2924",5,3,29,0,2,1,1,1,2,0.85,0.559264334135143,0,0.151998001170625,0.371323187552065,0.559264334135143,0.85
"3024",5,3,30,0,1,0,2,1,2,0.551439752805032,0.85,1,0.151998001170625,0.153200491825368,0.551439752805032,0.85
"3134",5,3,31,0,1,0,2,1,2,0.558681897035306,0.85,0,0.650131401311051,0.153200491825368,0.558681897035306,0.85
"3224",5,3,32,0,1,0,2,1,2,0.546449725778353,0.837518458718969,0,0.268231162962326,0.153200491825368,0.546449725778353,0.837518458718969
"3324",5,3,33,0,1,0,2,1,2,0.550274498237204,0.834313688648542,1,0.110666792342336,0.153200491825368,0.550274498237204,0.834313688648542
"3424",5,3,34,0,1,0,2,1,2,0.570142853334288,0.85,0,0.633078974388902,0.153200491825368,0.570142853334288,0.85
"3524",5,3,35,0,1,0,2,1,2,0.548925819100331,0.85,1,0.261195673989737,0.153200491825368,0.548925819100331,0.85
"3624",5,3,36,0,1,0,2,1,2,0.554090090096917,0.85,0,0.69518416866544,0.153200491825368,0.554090090096917,0.85
"3724",5,3,37,0,1,0,2,1,2,0.545148566677385,0.85,1,0.286819030211576,0.153200491825368,0.545148566677385,0.85
"3824",5,3,38,0,1,0,2,1,2,0.542025301050477,0.85,0,0.705755850981541,0.153200491825368,0.542025301050477,0.85
"3924",5,3,39,0,2,1,1,1,2,0.85,0.535586190455869,1,0.291180694078908,0.153200491825368,0.535586190455869,0.85
"4024",5,3,40,0,2,1,1,1,2,0.85,0.541441495261502,1,0.291180694078908,0.650627524811811,0.541441495261502,0.85
"4134",5,3,41,0,2,1,1,1,2,0.844745110675684,0.536432052575515,1,0.291180694078908,0.855855931373605,0.536432052575515,0.844745110675684
"4224",5,3,42,0,2,1,1,1,2,0.849690455975631,0.536268576433783,1,0.291180694078908,0.940529051382828,0.536268576433783,0.849690455975631
"4324",5,3,43,0,2,1,1,1,2,0.838217858412041,0.553827655652374,1,0.291180694078908,0.975463480647315,0.553827655652374,0.838217858412041
"4424",5,3,44,0,2,1,1,1,2,0.85,0.567583772334723,1,0.291180694078908,0.989876724754802,0.567583772334723,0.85
"4524",5,3,45,0,2,1,1,1,2,0.85,0.559909092685709,1,0.291180694078908,0.995823339887088,0.559909092685709,0.85
"4624",5,3,46,0,2,1,1,1,2,0.85,0.543553204878721,1,0.291180694078908,0.998276793895626,0.543553204878721,0.85
"4724",5,3,47,0,2,1,1,1,2,0.85,0.513625063732933,1,0.291180694078908,0.99928903975955,0.513625063732933,0.85
"4824",5,3,48,0,2,1,1,1,2,0.85,0.514055915016625,1,0.291180694078908,0.999706672079319,0.514055915016625,0.85
"4924",5,3,49,0,2,1,1,1,2,0.85,0.524742204728905,1,0.291180694078908,0.999878978789311,0.524742204728905,0.85
"5024",5,3,50,0,2,1,1,1,2,0.797705289542282,0.530166616236193,1,0.291180694078908,0.999950069078311,0.530166616236193,0.797705289542282
"1134",5,4,1,1,2,1,1,1,2,0.782845912594348,0.508789180871099,1,0.5,0.5,0.508789180871099,0.782845912594348
"2144",5,4,2,0,2,1,1,1,2,0.788623459356164,0.481758566853092,1,0.5,0.793710038907971,0.481758566853092,0.788623459356164
"3144",5,4,3,0,1,0,2,1,2,0.445841146689054,0.787616774977498,0,0.5,0.914888903905298,0.445841146689054,0.787616774977498
"4144",5,4,4,0,2,1,1,1,2,0.762494931714545,0.4854789388379,1,0.206289961092029,0.914888903905298,0.4854789388379,0.762494931714545
"544",5,4,5,0,2,1,1,1,2,0.740779710383761,0.495175104288083,0,0.206289961092029,0.964884870596248,0.495175104288083,0.740779710383761
"634",5,4,6,0,2,1,1,1,2,0.728787434327224,0.500212242049474,1,0.206289961092029,0.398092124827175,0.500212242049474,0.728787434327224
"734",5,4,7,0,1,0,2,1,2,0.514170700053425,0.728138075199744,1,0.206289961092029,0.751664895699224,0.514170700053425,0.728138075199744
"834",5,4,8,0,2,1,1,1,2,0.7575124531106,0.530265559900194,0,0.672531173910644,0.751664895699224,0.530265559900194,0.7575124531106
"934",5,4,9,0,2,1,1,1,2,0.755244024671694,0.546649723625702,1,0.672531173910644,0.310121844176074,0.546649723625702,0.755244024671694
"1034",5,4,10,0,1,0,2,1,2,0.543693648357238,0.720605159385772,0,0.672531173910644,0.715370124153683,0.543693648357238,0.720605159385772
"1144",5,4,11,0,1,0,2,1,2,0.575734157010649,0.746263400972426,1,0.277472859398407,0.715370124153683,0.575734157010649,0.746263400972426
"1234",5,4,12,0,2,1,1,1,2,0.757667906637096,0.619951941626576,0,0.701899808554725,0.715370124153683,0.619951941626576,0.757667906637096
"1334",5,4,13,0,1,0,2,1,2,0.641441873971608,0.728304133917842,0,0.701899808554725,0.295147350156127,0.641441873971608,0.728304133917842
"1434",5,4,14,0,2,1,1,1,2,0.748873932879437,0.646385988334337,1,0.289589768394514,0.295147350156127,0.646385988334337,0.748873932879437
"1534",5,4,15,0,2,1,1,1,2,0.74193909760486,0.637671230132748,1,0.289589768394514,0.709191948576188,0.637671230132748,0.74193909760486
"1634",5,4,16,0,2,1,1,1,2,0.754676944541753,0.641504985457701,1,0.289589768394514,0.880018436773066,0.641504985457701,0.754676944541753
"1734",5,4,17,0,2,1,1,1,2,0.800061247146868,0.615470551511825,1,0.289589768394514,0.95049801598031,0.615470551511825,0.800061247146868
"1834",5,4,18,0,2,1,1,1,2,0.810385589663511,0.609274999888574,1,0.289589768394514,0.9795764752852,0.609274999888574,0.810385589663511
"1934",5,4,19,0,2,1,1,1,2,0.794164608190022,0.640552200960124,1,0.289589768394514,0.991573663762443,0.640552200960124,0.794164608190022
"2034",5,4,20,0,2,1,1,1,2,0.825570301576433,0.633106600038201,1,0.289589768394514,0.996523462850812,0.633106600038201,0.825570301576433
"2154",5,4,21,0,2,1,1,1,2,0.85,0.589216446380904,1,0.289589768394514,0.998565650573518,0.589216446380904,0.85
"2234",5,4,22,0,2,1,1,1,2,0.826931014389468,0.572569200377711,1,0.289589768394514,0.999408216225237,0.572569200377711,0.826931014389468
"2334",5,4,23,0,2,1,1,1,2,0.825692625665952,0.594965829953071,1,0.289589768394514,0.999755841896259,0.594965829953071,0.825692625665952
"2434",5,4,24,0,2,1,1,1,2,0.810271039870169,0.581476931771452,1,0.289589768394514,0.999899265268558,0.581476931771452,0.810271039870169
"2534",5,4,25,0,2,1,1,1,2,0.846934460633451,0.57548699369244,1,0.289589768394514,0.99995843887234,0.57548699369244,0.846934460633451
"2634",5,4,26,0,2,1,1,1,2,0.85,0.590465346292899,1,0.289589768394514,0.999982852713184,0.590465346292899,0.85
"2734",5,4,27,0,2,1,1,1,2,0.85,0.57321488085738,1,0.289589768394514,0.99999292537374,0.57321488085738,0.85
"2834",5,4,28,0,2,1,1,1,2,0.85,0.54184975810579,1,0.289589768394514,0.999997081151248,0.54184975810579,0.85
"2934",5,4,29,0,2,1,1,1,2,0.85,0.559264334135143,0,0.289589768394514,0.999998795741609,0.559264334135143,0.85
"3034",5,4,30,0,1,0,2,1,2,0.551439752805032,0.85,0,0.289589768394514,0.412579425331225,0.551439752805032,0.85
"3154",5,4,31,0,2,1,1,1,2,0.85,0.558681897035306,0,0.119478924109508,0.412579425331225,0.558681897035306,0.85
"3234",5,4,32,0,2,1,1,1,2,0.837518458718969,0.546449725778353,1,0.119478924109508,0.1702219871979,0.546449725778353,0.837518458718969
"3334",5,4,33,0,1,0,2,1,2,0.550274498237204,0.834313688648542,1,0.119478924109508,0.657650252048067,0.550274498237204,0.834313688648542
"3434",5,4,34,0,1,0,2,1,2,0.570142853334288,0.85,1,0.636714683027678,0.657650252048067,0.570142853334288,0.85
"3534",5,4,35,0,1,0,2,1,2,0.548925819100331,0.85,1,0.850115772192948,0.657650252048067,0.548925819100331,0.85
"3634",5,4,36,0,1,0,2,1,2,0.554090090096917,0.85,1,0.938160776954749,0.657650252048067,0.554090090096917,0.85
"3734",5,4,37,0,1,0,2,1,2,0.545148566677385,0.85,1,0.974486378168068,0.657650252048067,0.545148566677385,0.85
"3834",5,4,38,0,1,0,2,1,2,0.542025301050477,0.85,0,0.989473591889948,0.657650252048067,0.542025301050477,0.85
"3934",5,4,39,0,2,1,1,1,2,0.85,0.535586190455869,1,0.408236937545135,0.657650252048067,0.535586190455869,0.85
"4034",5,4,40,0,2,1,1,1,2,0.85,0.541441495261502,1,0.408236937545135,0.85875336763026,0.541441495261502,0.85
"4154",5,4,41,0,2,1,1,1,2,0.844745110675684,0.536432052575515,1,0.408236937545135,0.941724475408132,0.536432052575515,0.844745110675684
"4234",5,4,42,0,2,1,1,1,2,0.849690455975631,0.536268576433783,1,0.408236937545135,0.975956688598652,0.536268576433783,0.849690455975631
"4334",5,4,43,0,2,1,1,1,2,0.838217858412041,0.553827655652374,1,0.408236937545135,0.990080212452985,0.553827655652374,0.838217858412041
"4434",5,4,44,0,2,1,1,1,2,0.85,0.567583772334723,1,0.408236937545135,0.99590729482577,0.567583772334723,0.85
"4534",5,4,45,0,2,1,1,1,2,0.85,0.559909092685709,1,0.408236937545135,0.998311432017694,0.559909092685709,0.85
"4634",5,4,46,0,2,1,1,1,2,0.85,0.543553204878721,1,0.408236937545135,0.999303330753258,0.543553204878721,0.85
"4734",5,4,47,0,2,1,1,1,2,0.85,0.513625063732933,1,0.408236937545135,0.999712568256391,0.513625063732933,0.85
"4834",5,4,48,0,1,0,2,1,2,0.514055915016625,0.85,1,0.408236937545135,0.999881411433589,0.514055915016625,0.85
"4934",5,4,49,0,2,1,1,1,2,0.85,0.524742204728905,1,0.755850441740972,0.999881411433589,0.524742204728905,0.85
"5034",5,4,50,0,2,1,1,1,2,0.797705289542282,0.530166616236193,1,0.755850441740972,0.999951072738498,0.530166616236193,0.797705289542282
"128",6,1,1,1,1,0,2,1,2,0.508789180871099,0.782845912594348,1,0.5,0.5,0.508789180871099,0.782845912594348
"229",6,1,2,0,2,1,1,1,2,0.788623459356164,0.481758566853092,1,0.690004764984891,0.5,0.481758566853092,0.788623459356164
"329",6,1,3,0,1,0,2,1,2,0.445841146689054,0.787616774977498,0,0.690004764984891,0.690004764984891,0.445841146689054,0.787616774977498
"429",6,1,4,0,1,0,2,1,2,0.4854789388379,0.762494931714545,0,0.427796378566073,0.690004764984891,0.4854789388379,0.762494931714545
"59",6,1,5,0,2,1,1,1,2,0.740779710383761,0.495175104288083,1,0.265229677824405,0.690004764984891,0.495175104288083,0.740779710383761
"68",6,1,6,0,2,1,1,1,2,0.728787434327224,0.500212242049474,1,0.265229677824405,0.807805908535854,0.500212242049474,0.728787434327224
"78",6,1,7,0,2,1,1,1,2,0.728138075199744,0.514170700053425,1,0.265229677824405,0.880841494896114,0.514170700053425,0.728138075199744
"88",6,1,8,0,2,1,1,1,2,0.7575124531106,0.530265559900194,1,0.265229677824405,0.926122862412543,0.530265559900194,0.7575124531106
"98",6,1,9,0,2,1,1,1,2,0.755244024671694,0.546649723625702,1,0.265229677824405,0.954196878742666,0.546649723625702,0.755244024671694
"108",6,1,10,0,1,0,2,1,2,0.543693648357238,0.720605159385772,1,0.265229677824405,0.971602501322814,0.543693648357238,0.720605159385772
"1116",6,1,11,0,1,0,2,1,2,0.575734157010649,0.746263400972426,1,0.544449402590098,0.971602501322814,0.575734157010649,0.746263400972426
"129",6,1,12,0,2,1,1,1,2,0.757667906637096,0.619951941626576,1,0.717562970989288,0.971602501322814,0.619951941626576,0.757667906637096
"138",6,1,13,0,2,1,1,1,2,0.728304133917842,0.641441873971608,0,0.717562970989288,0.982393821447449,0.641441873971608,0.728304133917842
"148",6,1,14,0,2,1,1,1,2,0.748873932879437,0.646385988334337,1,0.717562970989288,0.609074807113986,0.646385988334337,0.748873932879437
"158",6,1,15,0,1,0,2,1,2,0.637671230132748,0.74193909760486,1,0.717562970989288,0.757630105915947,0.637671230132748,0.74193909760486
"168",6,1,16,0,1,0,2,1,2,0.641504985457701,0.754676944541753,1,0.82489173362971,0.757630105915947,0.641504985457701,0.754676944541753
"178",6,1,17,0,2,1,1,1,2,0.800061247146868,0.615470551511825,0,0.891434543626907,0.757630105915947,0.615470551511825,0.800061247146868
"188",6,1,18,0,1,0,2,1,2,0.609274999888574,0.810385589663511,1,0.891434543626907,0.469723445475872,0.609274999888574,0.810385589663511
"198",6,1,19,0,2,1,1,1,2,0.794164608190022,0.640552200960124,1,0.932690451674201,0.469723445475872,0.640552200960124,0.794164608190022
"208",6,1,20,0,2,1,1,1,2,0.825570301576433,0.633106600038201,1,0.932690451674201,0.671233589714581,0.633106600038201,0.825570301576433
"2116",6,1,21,0,2,1,1,1,2,0.85,0.589216446380904,1,0.932690451674201,0.796167958756996,0.589216446380904,0.85
"2210",6,1,22,0,1,0,2,1,2,0.572569200377711,0.826931014389468,1,0.932690451674201,0.873626076942531,0.572569200377711,0.826931014389468
"238",6,1,23,0,1,0,2,1,2,0.594965829953071,0.825692625665952,1,0.958268721495966,0.873626076942531,0.594965829953071,0.825692625665952
"248",6,1,24,0,2,1,1,1,2,0.810271039870169,0.581476931771452,0,0.974127005025322,0.873626076942531,0.581476931771452,0.810271039870169
"258",6,1,25,0,1,0,2,1,2,0.57548699369244,0.846934460633451,0,0.974127005025322,0.541639842074256,0.57548699369244,0.846934460633451
"268",6,1,26,0,1,0,2,1,2,0.590465346292899,0.85,1,0.603949459714779,0.541639842074256,0.590465346292899,0.85
"278",6,1,27,0,1,0,2,1,2,0.57321488085738,0.85,0,0.754452439372844,0.541639842074256,0.57321488085738,0.85
"288",6,1,28,0,2,1,1,1,2,0.85,0.54184975810579,1,0.467753322502214,0.541639842074256,0.54184975810579,0.85
"298",6,1,29,0,2,1,1,1,2,0.85,0.559264334135143,1,0.467753322502214,0.715821070244492,0.559264334135143,0.85
"308",6,1,30,0,2,1,1,1,2,0.85,0.551439752805032,1,0.467753322502214,0.823811771768198,0.551439752805032,0.85
"3116",6,1,31,0,1,0,2,1,2,0.558681897035306,0.85,1,0.467753322502214,0.890764977564774,0.558681897035306,0.85
"3210",6,1,32,0,1,0,2,1,2,0.546449725778353,0.837518458718969,1,0.670012132246126,0.890764977564774,0.546449725778353,0.837518458718969
"338",6,1,33,0,2,1,1,1,2,0.834313688648542,0.550274498237204,1,0.795410666767006,0.890764977564774,0.550274498237204,0.834313688648542
"348",6,1,34,0,2,1,1,1,2,0.85,0.570142853334288,0,0.795410666767006,0.932275327096623,0.570142853334288,0.85
"358",6,1,35,0,1,0,2,1,2,0.548925819100331,0.85,1,0.795410666767006,0.578001818244211,0.548925819100331,0.85
"368",6,1,36,0,2,1,1,1,2,0.85,0.554090090096917,1,0.873156563125707,0.578001818244211,0.554090090096917,0.85
"378",6,1,37,0,1,0,2,1,2,0.545148566677385,0.85,0,0.873156563125707,0.738365148941331,0.545148566677385,0.85
"388",6,1,38,0,2,1,1,1,2,0.85,0.542025301050477,1,0.541348747982277,0.738365148941331,0.542025301050477,0.85
"398",6,1,39,0,2,1,1,1,2,0.85,0.535586190455869,1,0.541348747982277,0.837788885715849,0.535586190455869,0.85
"408",6,1,40,0,2,1,1,1,2,0.85,0.541441495261502,1,0.541348747982277,0.899430655010844,0.541441495261502,0.85
"4116",6,1,41,0,2,1,1,1,2,0.844745110675684,0.536432052575515,1,0.541348747982277,0.937647964529542,0.536432052575515,0.844745110675684
"4210",6,1,42,0,2,1,1,1,2,0.849690455975631,0.536268576433783,0,0.541348747982277,0.96134233222133,0.536268576433783,0.849690455975631
"438",6,1,43,0,1,0,2,1,2,0.553827655652374,0.838217858412041,1,0.541348747982277,0.596023084413849,0.553827655652374,0.838217858412041
"448",6,1,44,0,1,0,2,1,2,0.567583772334723,0.85,0,0.715640594681584,0.596023084413849,0.567583772334723,0.85
"458",6,1,45,0,1,0,2,1,2,0.559909092685709,0.85,0,0.44369034866934,0.596023084413849,0.559909092685709,0.85
"468",6,1,46,0,1,0,2,1,2,0.543553204878721,0.85,1,0.275083787819376,0.596023084413849,0.543553204878721,0.85
"478",6,1,47,0,2,1,1,1,2,0.85,0.513625063732933,0,0.550558856877609,0.596023084413849,0.513625063732933,0.85
"488",6,1,48,0,1,0,2,1,2,0.514055915016625,0.85,1,0.550558856877609,0.369528632254603,0.514055915016625,0.85
"498",6,1,49,0,1,0,2,1,2,0.524742204728905,0.85,0,0.72135077442463,0.369528632254603,0.524742204728905,0.85
"508",6,1,50,0,1,0,2,1,2,0.530166616236193,0.797705289542282,0,0.447230605692189,0.369528632254603,0.530166616236193,0.797705289542282
"515",6,2,1,1,2,1,1,1,2,0.782845912594348,0.508789180871099,1,0.5,0.5,0.508789180871099,0.782845912594348
"2105",6,2,2,0,2,1,1,1,2,0.788623459356164,0.481758566853092,1,0.5,0.690004764984891,0.481758566853092,0.788623459356164
"3105",6,2,3,0,2,1,1,1,2,0.787616774977498,0.445841146689054,1,0.5,0.807805908535854,0.445841146689054,0.787616774977498
"4105",6,2,4,0,2,1,1,1,2,0.762494931714545,0.4854789388379,1,0.5,0.880841494896114,0.4854789388379,0.762494931714545
"525",6,2,5,0,2,1,1,1,2,0.740779710383761,0.495175104288083,1,0.5,0.926122862412543,0.495175104288083,0.740779710383761
"615",6,2,6,0,2,1,1,1,2,0.728787434327224,0.500212242049474,1,0.5,0.954196878742666,0.500212242049474,0.728787434327224
"715",6,2,7,0,2,1,1,1,2,0.728138075199744,0.514170700053425,0,0.5,0.971602501322814,0.514170700053425,0.728138075199744
"815",6,2,8,0,2,1,1,1,2,0.7575124531106,0.530265559900194,1,0.5,0.602384291477668,0.530265559900194,0.7575124531106
"915",6,2,9,0,1,0,2,1,2,0.546649723625702,0.755244024671694,0,0.5,0.753482049981841,0.546649723625702,0.755244024671694
"1015",6,2,10,0,2,1,1,1,2,0.720605159385772,0.543693648357238,1,0.309995235015109,0.753482049981841,0.543693648357238,0.720605159385772
"1117",6,2,11,0,2,1,1,1,2,0.746263400972426,0.575734157010649,1,0.309995235015109,0.847161220297356,0.575734157010649,0.746263400972426
"1215",6,2,12,0,1,0,2,1,2,0.619951941626576,0.757667906637096,0,0.309995235015109,0.905241413133312,0.619951941626576,0.757667906637096
"1315",6,2,13,0,1,0,2,1,2,0.641441873971608,0.728304133917842,0,0.192194091464146,0.905241413133312,0.641441873971608,0.728304133917842
"1415",6,2,14,0,1,0,2,1,2,0.646385988334337,0.748873932879437,1,0.119158505103886,0.905241413133312,0.646385988334337,0.748873932879437
"1515",6,2,15,0,1,0,2,1,2,0.637671230132748,0.74193909760486,0,0.453886667557238,0.905241413133312,0.637671230132748,0.74193909760486
"1615",6,2,16,0,2,1,1,1,2,0.754676944541753,0.641504985457701,1,0.281405408359262,0.905241413133312,0.641504985457701,0.754676944541753
"1715",6,2,17,0,1,0,2,1,2,0.615470551511825,0.800061247146868,1,0.281405408359262,0.941250579189123,0.615470551511825,0.800061247146868
"1815",6,2,18,0,2,1,1,1,2,0.810385589663511,0.609274999888574,1,0.554478201367486,0.941250579189123,0.609274999888574,0.810385589663511
"1915",6,2,19,0,1,0,2,1,2,0.640552200960124,0.794164608190022,0,0.554478201367486,0.963575918977461,0.640552200960124,0.794164608190022
"2015",6,2,20,0,2,1,1,1,2,0.825570301576433,0.633106600038201,1,0.343771200687338,0.963575918977461,0.633106600038201,0.825570301576433
"2117",6,2,21,0,1,0,2,1,2,0.589216446380904,0.85,1,0.343771200687338,0.977417416886417,0.589216446380904,0.85
"2215",6,2,22,0,2,1,1,1,2,0.826931014389468,0.572569200377711,1,0.593144398266777,0.977417416886417,0.572569200377711,0.826931014389468
"2315",6,2,23,0,2,1,1,1,2,0.825692625665952,0.594965829953071,1,0.593144398266777,0.985999013680913,0.594965829953071,0.825692625665952
"2415",6,2,24,0,2,1,1,1,2,0.810271039870169,0.581476931771452,1,0.593144398266777,0.991319521911143,0.581476931771452,0.810271039870169
"2515",6,2,25,0,2,1,1,1,2,0.846934460633451,0.57548699369244,1,0.593144398266777,0.994618186309603,0.57548699369244,0.846934460633451
"2615",6,2,26,0,2,1,1,1,2,0.85,0.590465346292899,1,0.593144398266777,0.996663326800475,0.590465346292899,0.85
"2715",6,2,27,0,2,1,1,1,2,0.85,0.57321488085738,0,0.593144398266777,0.99793129441469,0.57321488085738,0.85
"2815",6,2,28,0,2,1,1,1,2,0.85,0.54184975810579,1,0.593144398266777,0.618707892282028,0.54184975810579,0.85
"2915",6,2,29,0,2,1,1,1,2,0.85,0.559264334135143,1,0.593144398266777,0.763602526917122,0.559264334135143,0.85
"3015",6,2,30,0,1,0,2,1,2,0.551439752805032,0.85,1,0.593144398266777,0.85343581954939,0.551439752805032,0.85
"3117",6,2,31,0,2,1,1,1,2,0.85,0.558681897035306,0,0.747753404246991,0.85343581954939,0.558681897035306,0.85
"3215",6,2,32,0,1,0,2,1,2,0.546449725778353,0.837518458718969,0,0.747753404246991,0.529122074903051,0.546449725778353,0.837518458718969
"3315",6,2,33,0,1,0,2,1,2,0.550274498237204,0.834313688648542,1,0.463599984565788,0.529122074903051,0.550274498237204,0.834313688648542
"3415",6,2,34,0,2,1,1,1,2,0.85,0.570142853334288,1,0.667437102306727,0.529122074903051,0.570142853334288,0.85
"3515",6,2,35,0,2,1,1,1,2,0.85,0.548925819100331,1,0.667437102306727,0.708060173892289,0.548925819100331,0.85
"3615",6,2,36,0,1,0,2,1,2,0.554090090096917,0.85,1,0.667437102306727,0.81900008999094,0.554090090096917,0.85
"3715",6,2,37,0,2,1,1,1,2,0.85,0.545148566677385,0,0.793814172744536,0.81900008999094,0.545148566677385,0.85
"3815",6,2,38,0,2,1,1,1,2,0.85,0.542025301050477,1,0.793814172744536,0.507772250748274,0.542025301050477,0.85
"3915",6,2,39,0,1,0,2,1,2,0.535586190455869,0.85,0,0.793814172744536,0.694823486379506,0.535586190455869,0.85
"4015",6,2,40,0,1,0,2,1,2,0.541441495261502,0.85,0,0.492157222076534,0.694823486379506,0.541441495261502,0.85
"4117",6,2,41,0,2,1,1,1,2,0.844745110675684,0.536432052575515,1,0.305132787443997,0.694823486379506,0.536432052575515,0.844745110675684
"4215",6,2,42,0,2,1,1,1,2,0.849690455975631,0.536268576433783,1,0.305132787443997,0.810793469878246,0.536268576433783,0.849690455975631
"4315",6,2,43,0,2,1,1,1,2,0.838217858412041,0.553827655652374,1,0.305132787443997,0.882693754457027,0.553827655652374,0.838217858412041
"4415",6,2,44,0,2,1,1,1,2,0.85,0.567583772334723,1,0.305132787443997,0.927271245688332,0.567583772334723,0.85
"4515",6,2,45,0,1,0,2,1,2,0.559909092685709,0.85,1,0.305132787443997,0.954908865429597,0.559909092685709,0.85
"4615",6,2,46,0,1,0,2,1,2,0.543553204878721,0.85,0,0.569188950278816,0.954908865429597,0.543553204878721,0.85
"4715",6,2,47,0,1,0,2,1,2,0.513625063732933,0.85,1,0.35289172481937,0.954908865429597,0.513625063732933,0.85
"4815",6,2,48,0,2,1,1,1,2,0.85,0.514055915016625,1,0.598799036310317,0.954908865429597,0.514055915016625,0.85
"4915",6,2,49,0,2,1,1,1,2,0.85,0.524742204728905,1,0.598799036310317,0.9720439262835,0.524742204728905,0.85
"5015",6,2,50,0,1,0,2,1,2,0.530166616236193,0.797705289542282,1,0.598799036310317,0.982667500716308,0.530166616236193,0.797705289542282
"1105",6,3,1,1,1,0,2,1,2,0.508789180871099,0.782845912594348,1,0.5,0.5,0.508789180871099,0.782845912594348
"2125",6,3,2,0,1,0,2,1,2,0.481758566853092,0.788623459356164,0,0.690004764984891,0.5,0.481758566853092,0.788623459356164
"3125",6,3,3,0,2,1,1,1,2,0.787616774977498,0.445841146689054,0,0.427796378566073,0.5,0.445841146689054,0.787616774977498
"4125",6,3,4,0,2,1,1,1,2,0.762494931714545,0.4854789388379,1,0.427796378566073,0.309995235015109,0.4854789388379,0.762494931714545
"535",6,3,5,0,1,0,2,1,2,0.495175104288083,0.740779710383761,0,0.427796378566073,0.572203621433927,0.495175104288083,0.740779710383761
"625",6,3,6,0,2,1,1,1,2,0.728787434327224,0.500212242049474,1,0.265229677824405,0.572203621433927,0.500212242049474,0.728787434327224
"725",6,3,7,0,1,0,2,1,2,0.514170700053425,0.728138075199744,0,0.265229677824405,0.734770322175595,0.514170700053425,0.728138075199744
"825",6,3,8,0,2,1,1,1,2,0.7575124531106,0.530265559900194,1,0.164439872620316,0.734770322175595,0.530265559900194,0.7575124531106
"925",6,3,9,0,2,1,1,1,2,0.755244024671694,0.546649723625702,1,0.164439872620316,0.835560127379684,0.546649723625702,0.755244024671694
